latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.1461,48.7813,306.9,1.2,1.1,2022-11-13,0944,Aqua,MODIS,64,6.03,292.5,9.2,D,0
39.2852,48.1755,301.4,1.1,1,2022-11-15,0736,Terra,MODIS,43,6.03,289.3,4.9,D,0
39.7188,46.3145,312.2,1.7,1.3,2022-11-18,0801,Terra,MODIS,72,6.03,287.3,27.6,D,0
39.8263,47.1097,308,1,1,2022-11-18,1001,Aqua,MODIS,66,6.03,297.9,5,D,0
40.7273,47.1873,306.8,1,1,2022-11-18,1001,Aqua,MODIS,64,6.03,289.4,6.7,D,0
40.6645,47.95,310.7,1.3,1.1,2022-11-20,0745,Terra,MODIS,70,6.03,289.3,12,D,0
40.6619,47.9644,302.9,1.3,1.1,2022-11-20,0745,Terra,MODIS,54,6.03,289.1,5.2,D,0
39.2987,46.6433,311.8,1.2,1.1,2022-11-20,0745,Terra,MODIS,72,6.03,295.7,8.9,D,0
39.2964,46.6565,310.4,1.2,1.1,2022-11-20,0745,Terra,MODIS,69,6.03,296.5,7.4,D,0
41.364,45.212,303.5,1,1,2022-11-23,1018,Aqua,MODIS,51,6.03,293.5,3.6,D,0
39.144,48.7931,307.5,2.6,1.5,2022-11-24,0922,Aqua,MODIS,62,6.03,289.1,26.4,D,0
39.1493,48.7866,308.5,2.6,1.5,2022-11-24,0922,Aqua,MODIS,63,6.03,288.2,29.7,D,0
39.5811,46.4594,301.2,1.7,1.3,2022-11-28,1034,Aqua,MODIS,43,6.03,284.4,11,D,0
39.7042,46.2801,319.9,1.2,1.1,2022-12-18,0720,Terra,MODIS,80,6.03,291.1,23.3,D,0
39.4734,48.3348,301.6,1,1,2022-12-23,0729,Terra,MODIS,48,6.03,280.9,7.4,D,0
40.0376,46.1551,313.1,1.1,1.1,2022-12-30,0723,Terra,MODIS,44,6.03,278.6,16.7,D,0
40.0256,46.1327,312.5,1.1,1.1,2022-12-30,0723,Terra,MODIS,26,6.03,281.4,16.7,D,0
40.0196,46.128,337.2,1.1,1.1,2022-12-30,1022,Aqua,MODIS,90,6.03,287.2,49.3,D,0
40.0338,46.1655,345.6,1.1,1.1,2022-12-30,1022,Aqua,MODIS,94,6.03,278.9,67,D,0
40.0322,46.1521,340.7,1.1,1.1,2022-12-30,1022,Aqua,MODIS,92,6.03,283.7,55.6,D,0
40.0199,46.0781,307.1,1.8,1.3,2023-01-01,0707,Terra,MODIS,65,61.03,272.7,28.1,D,0
40.0181,46.0989,305.3,1.8,1.3,2023-01-01,0707,Terra,MODIS,58,61.03,273.3,24.7,D,0
40.0298,46.2128,301.2,1,1,2023-01-01,1009,Aqua,MODIS,43,61.03,280.9,6.8,D,0
40.0281,46.2014,304.9,1,1,2023-01-01,1009,Aqua,MODIS,60,61.03,282.2,9.1,D,0
40.0109,46.0866,308.8,1,1,2023-01-01,1009,Aqua,MODIS,57,61.03,283.7,11.3,D,0
40.0198,46.0844,303.3,1,1,2023-01-01,1009,Aqua,MODIS,33,61.03,281.6,7.6,D,0
40.0083,46.0811,392.7,1.2,1.1,2023-01-02,0748,Terra,MODIS,100,61.03,291.8,277.5,D,0
40.0059,46.0951,344.9,1.2,1.1,2023-01-02,0748,Terra,MODIS,94,61.03,284.8,67.4,D,0
39.9988,46.0786,343.9,1.2,1.1,2023-01-02,0748,Terra,MODIS,93,61.03,282.5,68.3,D,0
39.9963,46.0928,309.6,1.2,1.1,2023-01-02,0748,Terra,MODIS,37,61.03,280.6,12.8,D,0
39.9915,46.1202,320.9,1.2,1.1,2023-01-02,0748,Terra,MODIS,75,61.03,286.7,25.7,D,0
39.9843,46.1611,309.1,1.2,1.1,2023-01-02,0748,Terra,MODIS,50,61.03,284.4,13.4,D,0
39.9849,46.1639,301.9,2.9,1.6,2023-01-02,1051,Aqua,MODIS,50,61.03,285.7,31.1,D,0
39.9992,46.0697,308.3,3.3,1.7,2023-01-03,0651,Terra,MODIS,61,61.03,282.3,57.9,D,0
40.0016,46.0645,311.4,3.3,1.7,2023-01-03,0651,Terra,MODIS,71,61.03,281.7,71.3,D,0
39.2249,48.7206,300.4,1,1,2023-01-03,0955,Aqua,MODIS,36,61.03,287.3,4.8,D,0
39.691,47.0547,301.8,1,1,2023-01-04,0732,Terra,MODIS,49,61.03,289.5,5,D,0
40.3794,47.5007,309.9,1.8,1.3,2023-01-07,0757,Terra,MODIS,69,61.03,285.4,25.4,D,0
40.3846,47.4968,311,1.8,1.3,2023-01-07,0757,Terra,MODIS,71,61.03,285.4,29,D,0
39.5023,48.3624,310.5,2.2,1.4,2023-01-07,0757,Terra,MODIS,70,61.03,285.4,36.3,D,0
40.1952,49.4667,308.6,1.1,1,2023-01-25,0712,Terra,MODIS,63,61.03,279.2,11.8,D,0
40.1955,49.4614,303.5,1,1,2023-01-26,0951,Aqua,MODIS,56,61.03,284.7,6.1,D,0
39.9067,46.2909,301.2,1.4,1.2,2023-01-26,0951,Aqua,MODIS,40,61.03,279.5,11.5,D,0
39.9113,46.2844,302.5,1.4,1.2,2023-01-26,0951,Aqua,MODIS,51,61.03,280.5,13.6,D,0
40.2273,46.7447,301.6,1.1,1.1,2023-01-29,1020,Aqua,MODIS,42,61.03,282.7,7.6,D,0
39.2105,46.7088,317,1.1,1,2023-01-30,0721,Terra,MODIS,77,61.03,283.6,18.8,D,0
39.2089,46.7209,318.9,1.1,1,2023-01-30,0721,Terra,MODIS,79,61.03,281.4,20.9,D,0
39.6766,47.6012,300,2.5,1.5,2023-02-13,0929,Aqua,MODIS,20,61.03,287.2,15.2,D,0
41.0602,46.5364,310.4,1.3,1.1,2023-02-14,0748,Terra,MODIS,66,61.03,283,16.1,D,0
41.0576,46.551,309.7,1.3,1.1,2023-02-14,0748,Terra,MODIS,60,61.03,283.3,15.6,D,0
40.3189,47.7148,309.6,1.5,1.2,2023-02-14,0748,Terra,MODIS,69,61.03,283.5,20.4,D,0
40.347,47.5113,303,1.5,1.2,2023-02-14,0748,Terra,MODIS,55,61.03,282.9,12,D,0
40.2792,47.6065,302.7,1.5,1.2,2023-02-14,0748,Terra,MODIS,53,61.03,283.5,11.8,D,0
40.1585,47.6318,300.3,1.5,1.2,2023-02-14,0748,Terra,MODIS,33,61.03,284.4,9.4,D,0
40.0099,48.3909,312,1.7,1.3,2023-02-14,0748,Terra,MODIS,72,61.03,282.1,27.3,D,0
39.1882,46.7177,307.1,1,1,2023-02-14,1011,Aqua,MODIS,64,61.03,289.4,6.1,D,0
39.8095,48.6762,302.2,1.1,1,2023-02-14,1011,Aqua,MODIS,51,61.03,288.5,5.5,D,0
39.8246,48.4354,307.3,1.1,1,2023-02-14,1011,Aqua,MODIS,65,61.03,288,8.2,D,0
39.9913,48.5092,303.2,1.1,1,2023-02-14,1011,Aqua,MODIS,55,61.03,287.5,6.7,D,0
39.9012,47.8119,314.7,1,1,2023-02-14,1011,Aqua,MODIS,75,61.03,290.7,12.7,D,0
39.9799,48.3453,301.6,1.1,1,2023-02-14,1011,Aqua,MODIS,48,61.03,287.1,5.7,D,0
40.036,48.5833,303.3,1.1,1,2023-02-14,1011,Aqua,MODIS,56,61.03,286.5,7,D,0
39.9687,47.9761,301.8,1,1,2023-02-14,1011,Aqua,MODIS,49,61.03,289.1,4.2,D,2
40.0068,47.7692,302.7,1,1,2023-02-14,1011,Aqua,MODIS,44,61.03,290.5,2.8,D,0
40.0135,47.762,303.1,1,1,2023-02-14,1011,Aqua,MODIS,41,61.03,291.3,3.5,D,0
40.1493,48.2325,303.1,1.1,1,2023-02-14,1011,Aqua,MODIS,55,61.03,286.4,6.2,D,0
40.1603,48.1096,302.5,1.1,1,2023-02-14,1011,Aqua,MODIS,52,61.03,286.5,6.2,D,0
40.0594,47.3407,316.4,1,1,2023-02-14,1011,Aqua,MODIS,77,61.03,289.6,14.2,D,2
40.125,47.6932,300.4,1,1,2023-02-14,1011,Aqua,MODIS,36,61.03,289,3.1,D,0
40.2206,47.9955,304.2,1.1,1,2023-02-14,1011,Aqua,MODIS,58,61.03,285.7,6.7,D,0
40.2729,47.8403,320.5,1,1,2023-02-14,1011,Aqua,MODIS,80,61.03,288.6,19.6,D,0
40.3905,48.4048,312.6,1.1,1,2023-02-14,1011,Aqua,MODIS,73,61.03,286,14.2,D,0
40.328,47.6967,307.8,1,1,2023-02-14,1011,Aqua,MODIS,66,61.03,286.5,9,D,0
40.3264,47.6847,301.3,1,1,2023-02-14,1011,Aqua,MODIS,46,61.03,286.3,4.9,D,0
40.3562,47.6283,315.1,1,1,2023-02-14,1011,Aqua,MODIS,75,61.03,287.7,14.8,D,0
40.3932,47.6389,303.9,1,1,2023-02-14,1011,Aqua,MODIS,57,61.03,285.8,6.3,D,0
40.45,47.5078,307.1,1,1,2023-02-14,1011,Aqua,MODIS,65,61.03,285.6,8,D,0
40.5559,48.0352,316.2,1.1,1,2023-02-14,1011,Aqua,MODIS,76,61.03,286.9,16.3,D,0
40.5543,48.0229,324.7,1.1,1,2023-02-14,1011,Aqua,MODIS,83,61.03,287.6,25.3,D,0
40.6393,46.6025,305,1,1,2023-02-14,1012,Aqua,MODIS,60,61.03,287,6.3,D,0
40.7036,47.0004,306.6,1,1,2023-02-14,1012,Aqua,MODIS,64,61.03,287.5,7.9,D,0
41.0471,46.5441,303.3,1,1,2023-02-14,1012,Aqua,MODIS,42,61.03,286.6,6.1,D,0
40.5453,47.4482,310.4,1,1,2023-02-16,0732,Terra,MODIS,70,61.03,282.3,12.1,D,0
39.9646,48.2874,311.2,1.1,1,2023-02-16,0732,Terra,MODIS,71,61.03,285.2,12.3,D,0
39.9562,48.2916,305.4,1.1,1,2023-02-16,0732,Terra,MODIS,61,61.03,285.8,8.3,D,0
39.9066,48.0751,302.4,1.1,1,2023-02-16,0732,Terra,MODIS,52,61.03,285.9,6.2,D,0
39.7748,48.0898,311.9,1.1,1,2023-02-16,0732,Terra,MODIS,72,61.03,287.6,12.8,D,0
39.7728,48.1019,339.4,1.1,1,2023-02-16,0732,Terra,MODIS,91,61.03,288.6,47.7,D,0
39.5134,48.2602,300.3,1.1,1,2023-02-16,0733,Terra,MODIS,33,61.03,286.6,4.6,D,0
39.5072,48.3267,308.5,1,1,2023-02-16,0958,Aqua,MODIS,67,61.03,291.5,8,D,0
39.6079,47.6856,305.9,1.1,1,2023-02-16,0958,Aqua,MODIS,62,61.03,283,8.3,D,0
39.7236,47.7117,303.8,1.1,1,2023-02-16,0958,Aqua,MODIS,57,61.03,291.3,5.2,D,0
40.122,48.2233,303.3,1,1,2023-02-16,0958,Aqua,MODIS,56,61.03,289.3,4.4,D,0
40.1459,48.087,317.1,1,1,2023-02-16,0958,Aqua,MODIS,77,61.03,290.3,15.6,D,0
39.4665,48.3778,302.4,2.5,1.5,2023-02-17,1040,Aqua,MODIS,52,61.03,288.6,20.4,D,0
39.5607,47.5414,300.6,2.3,1.5,2023-02-17,1040,Aqua,MODIS,39,61.03,287.7,11.4,D,0
39.6737,48.0438,300.1,2.4,1.5,2023-02-17,1040,Aqua,MODIS,27,61.03,288.9,12.8,D,0
39.6528,47.7387,303.1,2.3,1.5,2023-02-17,1040,Aqua,MODIS,55,61.03,287.9,18.5,D,0
39.6938,47.5711,311.7,2.3,1.5,2023-02-17,1040,Aqua,MODIS,72,61.03,286.6,36.2,D,0
39.69,47.5666,312.3,2.3,1.5,2023-02-17,1040,Aqua,MODIS,72,61.03,286.1,35.5,D,0
39.6576,44.7993,300.4,1.6,1.2,2023-02-17,1040,Aqua,MODIS,15,61.03,288,6.5,D,0
40.0616,47.6667,313.7,2.3,1.5,2023-02-17,1040,Aqua,MODIS,70,61.03,288,41.3,D,0
40.0596,47.6395,300,2.3,1.5,2023-02-17,1040,Aqua,MODIS,16,61.03,287.5,10.4,D,0
40.0569,47.6625,317,2.3,1.5,2023-02-17,1040,Aqua,MODIS,77,61.03,288,47.7,D,0
40.3358,48.3427,329.5,2.6,1.5,2023-02-17,1040,Aqua,MODIS,86,61.03,286.6,116.9,D,0
40.4061,47.6288,305.8,2.3,1.5,2023-02-17,1040,Aqua,MODIS,62,61.03,286.7,23,D,0
40.4144,47.623,304.6,2.3,1.5,2023-02-17,1040,Aqua,MODIS,48,61.03,286.3,19.4,D,0
41.1415,46.8169,314,1.2,1.1,2023-02-18,0716,Terra,MODIS,74,61.03,280.2,19,D,0
40.2002,47.7844,301.4,1.1,1,2023-02-18,0716,Terra,MODIS,46,61.03,285.6,6,D,0
39.2343,48.6799,323.4,1.4,1.2,2023-02-18,0944,Aqua,MODIS,82,61.03,293.3,29.8,D,0
39.6696,48.1129,306.6,1.4,1.2,2023-02-18,0944,Aqua,MODIS,64,61.03,292.3,9.2,D,0
39.8092,48.5265,302,1.3,1.1,2023-02-18,0945,Aqua,MODIS,50,61.03,291,5.5,D,0
39.786,48.4034,326.6,1.4,1.2,2023-02-18,0945,Aqua,MODIS,84,61.03,292.2,37.1,D,0
39.7831,48.3879,330.3,1.4,1.2,2023-02-18,0945,Aqua,MODIS,87,61.03,292.1,44.5,D,0
39.828,48.3405,304.2,1.4,1.2,2023-02-18,0945,Aqua,MODIS,47,61.03,290.5,7.2,D,0
39.7156,47.6111,304.6,1.5,1.2,2023-02-18,0945,Aqua,MODIS,59,61.03,292,8.2,D,0
40.053,48.8335,301.1,1.3,1.1,2023-02-18,0945,Aqua,MODIS,37,61.03,287.7,5.8,D,0
39.851,47.6489,303.7,1.5,1.2,2023-02-18,0945,Aqua,MODIS,57,61.03,292.4,7.5,D,0
40.0379,48.5221,309.4,1.3,1.1,2023-02-18,0945,Aqua,MODIS,69,61.03,287.9,14.4,D,0
40.1939,47.5996,302.9,1.5,1.2,2023-02-18,0945,Aqua,MODIS,54,61.03,289.7,8.2,D,2
40.3651,48.3279,303,1.3,1.1,2023-02-18,0945,Aqua,MODIS,54,61.03,288.4,8.2,D,0
40.4175,48.4514,301.9,1.3,1.1,2023-02-18,0945,Aqua,MODIS,49,61.03,288.7,6.4,D,0
40.2587,47.2814,301.3,1.5,1.2,2023-02-18,0945,Aqua,MODIS,46,61.03,289.3,6.2,D,0
40.4509,47.7311,300.1,1.4,1.2,2023-02-18,0945,Aqua,MODIS,26,61.03,287.9,5.2,D,0
40.4547,47.7248,301.3,1.4,1.2,2023-02-18,0945,Aqua,MODIS,41,61.03,288,6,D,0
40.7449,47.2855,304.5,1.9,1.3,2023-02-19,0757,Terra,MODIS,59,61.03,286.1,16.4,D,0
39.6026,48.2905,302.3,1.6,1.2,2023-02-19,1027,Aqua,MODIS,51,61.03,289.8,5.5,D,0
39.7835,48.6337,313.4,1.6,1.3,2023-02-19,1027,Aqua,MODIS,74,61.03,290.3,22.1,D,0
39.7072,47.7485,308.9,1.5,1.2,2023-02-19,1027,Aqua,MODIS,33,61.03,291.5,10.4,D,0
39.7812,48.6286,310.7,1.6,1.3,2023-02-19,1027,Aqua,MODIS,33,61.03,290.3,15.7,D,0
39.7115,47.7597,303.8,1.5,1.2,2023-02-19,1027,Aqua,MODIS,42,61.03,291.2,5.6,D,0
39.7098,47.7426,310.9,1.5,1.2,2023-02-19,1027,Aqua,MODIS,71,61.03,291.5,13.9,D,0
39.6949,47.5906,314.4,1.4,1.2,2023-02-19,1027,Aqua,MODIS,43,61.03,290.8,16.2,D,0
39.8055,48.6443,312.5,1.7,1.3,2023-02-19,1027,Aqua,MODIS,73,61.03,291.1,19.8,D,0
39.7576,48.125,320.1,1.5,1.2,2023-02-19,1027,Aqua,MODIS,80,61.03,290.6,30.9,D,0
39.7205,47.7409,307.6,1.5,1.2,2023-02-19,1027,Aqua,MODIS,55,61.03,291.2,9.5,D,0
39.8029,48.4904,303.4,1.6,1.3,2023-02-19,1027,Aqua,MODIS,54,61.03,288.8,8.3,D,0
39.7178,47.6038,321,1.4,1.2,2023-02-19,1027,Aqua,MODIS,68,61.03,291.7,26,D,0
39.8119,48.2262,302.7,1.6,1.2,2023-02-19,1027,Aqua,MODIS,53,61.03,290.2,6.8,D,0
39.6853,46.9834,308.4,1.3,1.1,2023-02-19,1027,Aqua,MODIS,67,61.03,295.1,8.4,D,0
39.8862,48.7698,300.4,1.7,1.3,2023-02-19,1027,Aqua,MODIS,36,61.03,289.2,5.7,D,0
39.8847,48.763,302,1.7,1.3,2023-02-19,1027,Aqua,MODIS,50,61.03,289.6,7.1,D,0
39.9014,48.5643,301.1,1.6,1.3,2023-02-19,1027,Aqua,MODIS,45,61.03,289.2,6.7,D,0
39.8147,47.5466,310.6,1.4,1.2,2023-02-19,1027,Aqua,MODIS,70,61.03,292.8,13.3,D,0
39.813,47.53,308.7,1.4,1.2,2023-02-19,1027,Aqua,MODIS,67,61.03,293,10.7,D,0
39.9329,48.657,301.9,1.7,1.3,2023-02-19,1027,Aqua,MODIS,50,61.03,289.9,6.9,D,0
40.0062,48.8596,302.6,1.7,1.3,2023-02-19,1027,Aqua,MODIS,50,61.03,288.5,8.7,D,0
39.9018,47.7332,307.2,1.5,1.2,2023-02-19,1027,Aqua,MODIS,62,61.03,292.6,8.3,D,0
39.9125,47.7314,306.5,1.5,1.2,2023-02-19,1027,Aqua,MODIS,62,61.03,293.1,7.1,D,0
40.015,48.6982,305.8,1.7,1.3,2023-02-19,1027,Aqua,MODIS,62,61.03,290.1,12.3,D,0
39.9293,47.5732,302.3,1.4,1.2,2023-02-19,1027,Aqua,MODIS,52,61.03,291,5.3,D,0
40.1765,49.0048,303.1,1.8,1.3,2023-02-19,1027,Aqua,MODIS,52,61.03,290.4,7.8,D,0
40.1526,48.2211,302.2,1.6,1.2,2023-02-19,1027,Aqua,MODIS,51,61.03,290.6,5.6,D,0
40.1774,48.0138,305.7,1.5,1.2,2023-02-19,1027,Aqua,MODIS,62,61.03,291.5,9.3,D,0
40.2334,48.4753,306.3,1.6,1.3,2023-02-19,1027,Aqua,MODIS,63,61.03,290.1,11.8,D,0
40.1812,48.0245,308,1.5,1.2,2023-02-19,1027,Aqua,MODIS,66,61.03,291.6,11.3,D,0
40.2347,48.4875,303.3,1.6,1.3,2023-02-19,1027,Aqua,MODIS,55,61.03,290,8.9,D,0
40.1753,47.8446,306.1,1.5,1.2,2023-02-19,1027,Aqua,MODIS,63,61.03,291.4,9.2,D,0
40.1862,47.8428,305.1,1.5,1.2,2023-02-19,1027,Aqua,MODIS,55,61.03,291.7,8.2,D,0
40.2074,47.5065,307.3,1.4,1.2,2023-02-19,1027,Aqua,MODIS,65,61.03,290.9,10,D,0
40.2709,47.9188,317,1.5,1.2,2023-02-19,1027,Aqua,MODIS,77,61.03,291.2,23.4,D,0
40.2736,47.931,304.5,1.5,1.2,2023-02-19,1027,Aqua,MODIS,59,61.03,290.6,7.5,D,0
40.2719,47.9132,315.5,1.5,1.2,2023-02-19,1027,Aqua,MODIS,76,61.03,291.5,22,D,0
40.7155,46.9272,315.2,1.4,1.2,2023-02-19,1027,Aqua,MODIS,76,61.03,281.7,22.5,D,0
40.7208,46.9207,312.3,1.4,1.2,2023-02-19,1027,Aqua,MODIS,60,61.03,283.1,17.4,D,0
41.2348,47.0596,301.1,2,1.4,2023-02-20,0700,Terra,MODIS,44,61.03,277.3,14.8,D,0
40.5093,48.7368,304.8,1.5,1.2,2023-02-20,0700,Terra,MODIS,60,61.03,289.1,10.7,D,0
40.6284,47.0235,300.3,1.9,1.4,2023-02-20,0700,Terra,MODIS,35,61.03,288.6,8.3,D,0
40.5343,47.5827,307.3,1.8,1.3,2023-02-20,0700,Terra,MODIS,65,61.03,286.7,17.4,D,0
40.5326,47.6036,309.9,1.8,1.3,2023-02-20,0700,Terra,MODIS,69,61.03,287.1,21.4,D,0
40.5367,47.5982,316.6,1.8,1.3,2023-02-20,0700,Terra,MODIS,77,61.03,287.2,31.9,D,0
40.2349,48.2816,306.5,1.6,1.3,2023-02-20,0700,Terra,MODIS,64,61.03,289.5,13.5,D,0
39.8698,49.0143,302.1,1.5,1.2,2023-02-20,0700,Terra,MODIS,51,61.03,288.4,7.2,D,0
39.8504,48.7276,305.7,1.5,1.2,2023-02-20,0700,Terra,MODIS,62,61.03,290,10.8,D,0
39.7556,47.6841,303.4,1.7,1.3,2023-02-20,0700,Terra,MODIS,56,61.03,291,8.8,D,0
39.5203,47.5304,312.1,1.8,1.3,2023-02-20,0700,Terra,MODIS,72,61.03,291.5,21.2,D,0
39.3415,49.0415,304.3,1.4,1.2,2023-02-20,0700,Terra,MODIS,58,61.03,290.1,8,D,0
40.539,48.4474,307.8,2,1.4,2023-02-20,0931,Aqua,MODIS,66,61.03,292,18.1,D,0
39.3811,47.2778,309.4,2.5,1.5,2023-02-20,0931,Aqua,MODIS,66,61.03,295.7,22.5,D,0
39.5229,47.5214,307.1,2.4,1.5,2023-02-20,0931,Aqua,MODIS,61,61.03,295.6,15.4,D,0
39.518,47.5161,305.8,2.4,1.5,2023-02-20,0931,Aqua,MODIS,52,61.03,295.5,11.9,D,0
39.8749,48.8635,303.9,2,1.4,2023-02-20,0931,Aqua,MODIS,52,61.03,293.5,10,D,0
39.8202,48.3097,308.9,2.1,1.4,2023-02-20,0931,Aqua,MODIS,60,61.03,295.7,15.8,D,0
39.8252,48.3294,306.5,2.1,1.4,2023-02-20,0931,Aqua,MODIS,61,61.03,294.5,12.5,D,0
39.8199,48.3055,306.3,2.1,1.4,2023-02-20,0931,Aqua,MODIS,61,61.03,295.7,12.1,D,0
40.0956,48.5202,305.2,2,1.4,2023-02-20,0931,Aqua,MODIS,57,61.03,294,12.1,D,0
40.1167,48.437,304.1,2.1,1.4,2023-02-20,0931,Aqua,MODIS,57,61.03,293.4,9.5,D,0
40.2439,47.3062,307.6,2.4,1.5,2023-02-20,0931,Aqua,MODIS,66,61.03,295.9,17.4,D,0
39.3889,47.2881,300.8,2,1.4,2023-02-20,1804,Terra,MODIS,33,61.03,276.5,20.6,N,0
40.321,47.8697,302.1,1.2,1.1,2023-02-21,0741,Terra,MODIS,50,61.03,281.1,8.2,D,0
40.3184,47.8839,301.6,1.3,1.1,2023-02-21,0741,Terra,MODIS,44,61.03,284.1,7.9,D,0
40.1824,47.4142,317.3,1.2,1.1,2023-02-21,0741,Terra,MODIS,56,61.03,279.6,18.6,D,0
40.1801,47.4279,346.8,1.2,1.1,2023-02-21,0741,Terra,MODIS,82,61.03,281.9,73.1,D,0
40.1777,47.4416,321.4,1.2,1.1,2023-02-21,0741,Terra,MODIS,67,61.03,283.8,24.6,D,0
39.7057,47.881,302.1,1.3,1.1,2023-02-21,0741,Terra,MODIS,19,61.03,285.5,7.5,D,0
39.5397,48.4932,319.6,1.4,1.2,2023-02-21,0741,Terra,MODIS,79,61.03,283.9,30.6,D,0
39.6039,47.4062,303.5,1.2,1.1,2023-02-21,0741,Terra,MODIS,43,61.03,288.6,6.5,D,0
39.6014,47.42,314.3,1.2,1.1,2023-02-21,0741,Terra,MODIS,75,61.03,288.7,16.8,D,0
39.5939,48.4512,306.6,1.1,1,2023-02-21,1013,Aqua,MODIS,64,61.03,291.1,4.7,D,0
39.6799,47.6076,305.7,1,1,2023-02-21,1013,Aqua,MODIS,61,61.03,274.7,9,D,0
39.6741,47.0749,312.8,1,1,2023-02-21,1013,Aqua,MODIS,73,61.03,286.6,11.7,D,0
39.8009,47.9002,306.7,1.1,1,2023-02-21,1013,Aqua,MODIS,64,61.03,292.5,5.8,D,0
39.7993,47.8879,309.5,1.1,1,2023-02-21,1013,Aqua,MODIS,69,61.03,291.6,7.9,D,0
39.8047,47.7106,308,1.1,1,2023-02-21,1013,Aqua,MODIS,66,61.03,287.4,8.8,D,0
39.8678,48.0074,308.7,1.1,1,2023-02-21,1013,Aqua,MODIS,55,61.03,290.4,7.4,D,2
39.8662,47.9949,311.3,1.1,1,2023-02-21,1013,Aqua,MODIS,65,61.03,290.7,9.3,D,0
39.884,47.4815,325.9,1,1,2023-02-21,1013,Aqua,MODIS,64,61.03,274.7,28.5,D,0
40.1171,48.1824,304.8,2.9,1.6,2023-02-22,0644,Terra,MODIS,60,61.03,287.7,28,D,0
39.6927,47.5672,306.7,3.8,1.8,2023-02-22,0918,Aqua,MODIS,63,61.03,292.5,31.1,D,0
40.0544,47.9256,368.1,3.5,1.8,2023-02-22,0918,Aqua,MODIS,94,61.03,290.8,671.8,D,0
40.0694,47.919,309.7,3.5,1.8,2023-02-22,0918,Aqua,MODIS,65,61.03,291.3,50.8,D,0
39.2553,45.143,310.7,2.8,1.6,2023-02-22,1056,Aqua,MODIS,59,61.03,295.6,29.1,D,0
39.7872,47.7155,306.6,4,1.9,2023-02-22,1056,Aqua,MODIS,63,61.03,290.6,40.5,D,0
39.6739,44.8094,305.7,2.7,1.6,2023-02-22,1056,Aqua,MODIS,53,61.03,292.7,11.6,D,0
39.8842,47.8937,307.2,4.1,1.9,2023-02-22,1056,Aqua,MODIS,64,61.03,292.2,42,D,0
40.0631,47.9199,301.3,4.2,1.9,2023-02-22,1056,Aqua,MODIS,33,61.03,289.1,21,D,0
40.3117,47.4599,303.4,3.9,1.8,2023-02-22,1056,Aqua,MODIS,56,61.03,291.5,24.9,D,0
40.7286,47.3161,306.2,3.9,1.8,2023-02-22,1056,Aqua,MODIS,63,61.03,290.7,37.5,D,0
40.7194,47.3083,303.3,3.9,1.8,2023-02-22,1056,Aqua,MODIS,55,61.03,290.6,25.7,D,0
39.1205,46.8197,307.6,1.1,1,2023-02-22,2256,Aqua,MODIS,72,61.03,270.1,15,N,0
40.5567,47.9039,306.9,1,1,2023-02-23,0725,Terra,MODIS,64,61.03,287.5,7.5,D,0
40.2221,47.7861,304.3,1,1,2023-02-23,0725,Terra,MODIS,59,61.03,284.6,6.2,D,0
39.2971,46.711,300.2,1.1,1.1,2023-02-23,1000,Aqua,MODIS,31,61.03,274.7,6.8,D,0
40.2377,48.2887,310.3,1,1,2023-02-23,1000,Aqua,MODIS,70,61.03,288.2,9.2,D,0
40.4768,47.3841,307.7,1,1,2023-02-23,1000,Aqua,MODIS,43,61.03,291.3,4.5,D,0
40.6474,47.5257,319,1,1,2023-02-23,1000,Aqua,MODIS,79,61.03,290.8,16,D,0
40.5265,46.6634,301.1,1.1,1,2023-02-23,1000,Aqua,MODIS,14,61.03,285.1,4.4,D,0
40.9081,46.4544,307.2,1.3,1.1,2023-02-26,0750,Terra,MODIS,65,61.03,284.7,13.1,D,0
39.8945,47.5883,311.5,1.6,1.2,2023-02-26,0750,Terra,MODIS,71,61.03,290.4,20.6,D,0
40.906,46.4513,302.3,1.4,1.2,2023-02-26,1029,Aqua,MODIS,38,61.03,290.5,4.7,D,0
40.9147,46.4333,303.8,1.4,1.2,2023-02-26,1029,Aqua,MODIS,53,61.03,291.5,5.7,D,0
40.1595,47.2891,305.1,1,1,2023-02-28,0734,Terra,MODIS,61,61.03,293.4,4.6,D,0
39.6056,44.9363,304.2,1,1,2023-02-28,0734,Terra,MODIS,58,61.03,292,3.6,D,2
39.6726,47.6007,317.5,1.1,1,2023-02-28,1015,Aqua,MODIS,47,61.03,297.2,10.3,D,0
39.671,47.5883,344.6,1.1,1,2023-02-28,1015,Aqua,MODIS,93,61.03,297.6,50.9,D,0
39.6849,47.6235,312.5,1.1,1,2023-02-28,1015,Aqua,MODIS,61,61.03,298.6,6.8,D,0
39.6833,47.6111,314.2,1.1,1,2023-02-28,1015,Aqua,MODIS,63,61.03,299,8.3,D,0
39.6735,46.9579,309.2,1.1,1,2023-03-02,1002,Aqua,MODIS,53,61.03,296.6,5.5,D,0
39.6884,46.9918,310.5,1.1,1,2023-03-02,1002,Aqua,MODIS,65,61.03,297,5.5,D,0
39.9469,47.5054,309.9,1,1,2023-03-02,1002,Aqua,MODIS,68,61.03,292.9,7.1,D,0
